Date,Price,Open,High,Low,Vol.,Change %
2024-11-25,23500.0,23500.0,23600.0,23400.0,7190000.0,0.0
2024-11-22,23500.0,23200.0,23550.0,23150.0,14410000.0,1.29
2024-11-21,23200.0,22800.0,23200.0,22600.0,11210000.0,1.53
2024-11-20,22850.0,22300.0,22850.0,22250.0,10250000.0,2.01
2024-11-19,22400.0,22550.0,22550.0,22200.0,6940000.0,-0.22
2024-11-18,22450.0,22400.0,22700.0,22200.0,12110000.0,0.0
2024-11-15,22450.0,22800.0,22800.0,22400.0,14450000.0,-1.54
2024-11-14,22800.0,23000.0,23050.0,22750.0,7430000.0,-1.51
2024-11-13,23150.0,23000.0,23150.0,22700.0,13320000.0,0.43
2024-11-12,23050.0,23400.0,23400.0,22900.0,12490000.0,-0.65
2024-11-11,23200.0,23700.0,23700.0,23050.0,15360000.0,-1.69
2024-11-08,23600.0,24000.0,24000.0,23450.0,13100000.0,-1.05
2024-11-07,23850.0,24150.0,24150.0,23850.0,8600000.0,-0.21
2024-11-06,23900.0,23600.0,24050.0,23600.0,15680000.0,1.92
2024-11-05,23450.0,23500.0,23650.0,23450.0,9920000.0,0.0
2024-11-04,23450.0,23750.0,23750.0,23400.0,13930000.0,-1.05
2024-11-01,23700.0,23850.0,24000.0,23700.0,14550000.0,-0.84
2024-10-31,23900.0,24000.0,24100.0,23850.0,8620000.0,-0.42
2024-10-30,24000.0,23800.0,24000.0,23750.0,11090000.0,1.05
2024-10-29,23750.0,23700.0,23850.0,23700.0,6290000.0,0.42
2024-10-28,23650.0,23500.0,23700.0,23450.0,7020000.0,0.64
2024-10-25,23500.0,23750.0,23850.0,23400.0,14330000.0,-0.63
2024-10-24,23650.0,24150.0,24200.0,23550.0,14260000.0,-2.27
2024-10-23,24200.0,24200.0,24300.0,23750.0,16760000.000000002,0.0
2024-10-22,24200.0,24200.0,24400.0,24000.0,16880000.0,0.21
2024-10-21,24150.0,24450.0,24500.0,24100.0,9750000.0,-1.23
2024-10-18,24450.0,24450.0,24800.0,24400.0,15420000.0,0.41
2024-10-17,24350.0,24200.0,24400.0,24100.0,9420000.0,0.62
2024-10-16,24200.0,24200.0,24300.0,24100.0,9020000.0,-0.21
2024-10-15,24250.0,24350.0,24600.0,24150.0,14130000.0,-0.41
2024-10-14,24350.0,24550.0,24600.0,24350.0,11950000.0,-0.41
2024-10-11,24450.0,24550.0,24600.0,24250.0,13920000.0,-0.41
2024-10-10,24550.0,24900.0,25000.0,24550.0,18250000.0,-0.41
2024-10-09,24650.0,24400.0,24750.0,24300.0,21680000.0,1.02
2024-10-08,24400.0,24200.0,24600.0,24200.0,16250000.0,1.04
2024-10-07,24150.0,24250.0,24350.0,24000.0,12840000.0,0.42
2024-10-04,24050.0,24350.0,24450.0,24050.0,21420000.0,-1.23
2024-10-03,24350.0,24950.0,25200.0,24350.0,29750000.0,-2.21
2024-10-02,24900.0,24550.0,25150.0,24350.0,28210000.0,1.01
2024-10-01,24650.0,24200.0,24800.0,24150.0,40740000.0,1.86
2024-09-30,24200.0,24150.0,24350.0,23950.0,21490000.0,0.0
2024-09-27,24200.0,24200.0,24350.0,24050.0,16810000.0,0.41
2024-09-26,24100.0,23800.0,24400.0,23650.0,26220000.0,1.26
2024-09-25,23800.0,23750.0,23950.0,23600.0,23430000.0,1.06
2024-09-24,23550.0,23300.0,23600.0,23300.0,11040000.0,0.86
2024-09-23,23350.0,23550.0,23750.0,23350.0,8230000.0,-0.85
2024-09-20,23550.0,23300.0,23700.0,23300.0,30620000.0,1.51
2024-09-19,23200.0,23200.0,23200.0,22900.0,13430000.0,0.87
2024-09-18,23000.0,22750.0,23100.0,22700.0,15060000.0,1.1
2024-09-17,22750.0,22150.0,22750.0,22150.0,7240000.0,2.48
2024-09-16,22200.0,22200.0,22700.0,22200.0,11590000.0,0.0
2024-09-13,22200.0,22300.0,22350.0,22150.0,10100000.0,-0.45
2024-09-12,22300.0,22300.0,22400.0,22150.0,9120000.0,0.9
2024-09-11,22100.0,22150.0,22250.0,21950.0,11250000.0,-0.67
2024-09-10,22250.0,22700.0,22750.0,22200.0,14110000.0,-1.77
2024-09-09,22650.0,22700.0,22850.0,22600.0,12270000.0,-0.66
2024-09-06,22800.0,22800.0,22950.0,22650.0,12160000.0,0.0
2024-09-05,22800.0,22900.0,23050.0,22700.0,11380000.0,-0.87
2024-09-04,23000.0,23050.0,23250.0,22850.0,13720000.0,-1.5
2024-08-30,23350.0,23000.0,23350.0,23000.0,13280000.0,1.52
2024-08-29,23000.0,23000.0,23250.0,23000.0,16100000.000000002,0.0
2024-08-28,23000.0,22700.0,23150.0,22600.0,19150000.0,1.55
2024-08-27,22650.0,22500.0,22700.0,22450.0,15070000.0,0.67
2024-08-26,22500.0,22500.0,22650.0,22400.0,16940000.0,0.45
2024-08-23,22400.0,22350.0,22500.0,22200.0,11970000.0,0.22
2024-08-22,22350.0,22000.0,22650.0,22000.0,20780000.0,1.59
2024-08-21,22000.0,21700.0,22100.0,21550.0,20040000.0,0.69
2024-08-20,21850.0,21950.0,22050.0,21800.0,12410000.0,-0.23
2024-08-19,21900.0,21550.0,21950.0,21400.0,15710000.0,2.1
2024-08-16,21450.0,21150.0,21550.0,21050.0,21420000.0,1.42
2024-08-15,21150.0,21200.0,21200.0,20950.0,9560000.0,-0.24
2024-08-14,21200.0,21050.0,21300.0,20900.0,11840000.0,0.95
2024-08-13,21000.0,21200.0,21200.0,20900.0,11490000.0,-1.18
2024-08-12,21250.0,21200.0,21250.0,21000.0,10350000.0,0.71
2024-08-09,21100.0,21000.0,21300.0,21000.0,14970000.0,1.2
2024-08-08,20850.0,21600.0,21650.0,20750.0,41050000.0,-4.36
2024-08-07,21800.0,22400.0,22400.0,21750.0,19620000.0,-2.24
2024-08-06,22300.0,22400.0,22600.0,22050.0,17670000.0,0.0
2024-08-05,22300.0,23000.0,23000.0,22300.0,16810000.0,-5.11
2024-08-02,23500.0,22550.0,23500.0,22550.0,13700000.0,2.17
2024-08-01,23000.0,23200.0,23250.0,22550.0,11640000.0,-1.08
2024-07-31,23250.0,23000.0,23350.0,22950.0,11000000.0,1.31
2024-07-30,22950.0,22700.0,22950.0,22600.0,6720000.0,0.88
2024-07-29,22750.0,22850.0,22950.0,22750.0,5200000.0,0.0
2024-07-26,22750.0,22700.0,22850.0,22600.0,6320000.0,0.0
2024-07-25,22750.0,22850.0,22900.0,22550.0,8300000.000000001,-1.09
2024-07-24,23000.0,22850.0,23200.0,22850.0,10820000.0,-0.22
2024-07-23,23050.0,23800.0,23800.0,23000.0,12470000.0,-2.54
2024-07-22,23650.0,23300.0,23800.0,23000.0,14480000.0,1.07
2024-07-19,23400.0,23750.0,23750.0,23100.0,14090000.0,-1.27
2024-07-18,23700.0,23700.0,23850.0,23300.0,11220000.0,0.0
2024-07-17,23700.0,22850.0,24200.0,22800.0,27350000.0,4.41
2024-07-16,22700.0,22650.0,22850.0,22550.0,11030000.0,0.22
2024-07-15,22650.0,22850.0,22900.0,22600.0,6040000.0,-0.66
2024-07-12,22800.0,22850.0,23000.0,22800.0,5520000.0,0.0
2024-07-11,22800.0,23150.0,23350.0,22800.0,15420000.0,-1.51
2024-07-10,23150.0,23400.0,23450.0,23100.0,10290000.0,-0.86
2024-07-09,23350.0,23300.0,23500.0,23250.0,11390000.0,-0.43
2024-07-08,23450.0,23500.0,23500.0,23100.0,6700000.0,-0.21
2024-07-05,23500.0,23350.0,23500.0,23200.0,8380000.000000001,0.0
2024-07-04,23500.0,23500.0,23550.0,23300.0,5680000.0,0.0
2024-07-03,23500.0,22950.0,23550.0,22900.0,10180000.0,2.62
2024-07-02,22900.0,22850.0,23200.0,22650.0,9250000.0,1.1
2024-07-01,22650.0,23100.0,23100.0,22650.0,9010000.0,-3.0
2024-06-28,23350.0,23450.0,23500.0,22500.0,21090000.0,-0.43
2024-06-27,23450.0,23650.0,23700.0,23350.0,12340000.0,-2.29
2024-06-26,24000.0,23950.0,24000.0,23550.0,7390000.0,0.0
2024-06-25,24000.0,23950.0,24000.0,23400.0,12070000.0,0.21
2024-06-24,23950.0,24500.0,24500.0,23600.0,14020000.0,-2.24
2024-06-21,24500.0,24950.0,24950.0,24200.0,11690000.0,-1.21
2024-06-20,24800.0,24550.0,25150.0,24500.0,34580000.0,2.69
2024-06-19,24150.0,24500.0,24500.0,24075.0,34050000.0,-1.02
2024-06-18,24400.0,24300.0,24550.0,24100.0,20490000.0,0.41
2024-06-17,24300.0,24525.0,24525.0,24250.0,19370000.0,-1.02
2024-06-14,24550.0,24750.0,24775.0,24550.0,19670000.0,-0.61
2024-06-13,24700.0,24750.0,24800.0,24650.0,16850000.0,0.0
2024-06-12,24700.0,24675.0,24750.0,24500.0,18320000.0,0.1
2024-06-11,24675.0,24750.0,24925.0,24575.0,33170000.0,0.92
2024-06-10,24450.0,24750.0,24750.0,24175.0,17270000.0,-0.41
2024-06-07,24550.0,24500.0,24850.0,24350.0,30930000.0,2.29
2024-06-06,24000.0,23775.0,24000.0,23600.0,26230000.0,1.05
2024-06-05,23750.0,23850.0,23875.0,23600.0,18520000.0,-0.21
2024-06-04,23800.0,23750.0,23900.0,23500.0,19920000.0,0.95
2024-06-03,23575.0,23750.0,23850.0,23550.0,21360000.0,0.32
2024-05-31,23500.0,23400.0,23500.0,23150.0,11350000.0,0.43
2024-05-30,23400.0,23025.0,23400.0,22925.0,15150000.0,0.65
2024-05-29,23250.0,23500.0,23525.0,23200.0,13900000.0,-0.85
2024-05-28,23450.0,23250.0,23475.0,23150.0,12030000.0,0.86
2024-05-27,23250.0,23200.0,23300.0,23000.0,10020000.0,0.22
2024-05-24,23200.0,23075.0,23625.0,22900.0,29240000.0,-0.22
2024-05-23,23250.0,23150.0,23325.0,22925.0,14480000.0,0.22
2024-05-22,23200.0,23625.0,23750.0,23175.0,29330000.0,-1.69
2024-05-21,23600.0,24050.0,24100.0,23525.0,22520000.0,-5.03
2024-05-20,24850.0,24975.0,25250.0,24775.0,18610000.0,-0.1
2024-05-17,24875.0,24875.0,25000.0,24825.0,12690000.0,-0.3
2024-05-16,24950.0,24250.0,24975.0,24200.0,41730000.0,3.74
2024-05-15,24050.0,23950.0,24075.0,23875.0,19360000.0,0.42
2024-05-14,23950.0,24225.0,24225.0,23925.0,14950000.0,-1.03
2024-05-13,24200.0,24250.0,24325.0,24000.0,12010000.0,-0.21
2024-05-10,24250.0,24400.0,24400.0,23950.0,15360000.0,0.1
2024-05-09,24225.0,24300.0,24450.0,23900.0,17410000.0,0.52
2024-05-08,24100.0,23950.0,24600.0,23650.0,30770000.0,0.63
2024-05-07,23950.0,24175.0,24175.0,23850.0,18120000.0,-0.93
2024-05-06,24175.0,24250.0,24350.0,23950.0,15810000.0,0.31
2024-05-03,24100.0,23750.0,24400.0,23700.0,27320000.0,2.88
