Date,Price,Open,High,Low,Vol.,Change %
2025-03-18,27600.0,27900.0,28050.0,27600.0,18740000.0,-0.9
2025-03-17,27850.0,27900.0,28150.0,27750.0,19720000.0,1.09
2025-03-14,27550.0,27700.0,27850.0,27550.0,18280000.0,-0.54
2025-03-13,27700.0,27850.0,28050.0,27700.0,24810000.0,-0.36
2025-03-12,27800.0,28200.0,28200.0,27800.0,20640000.0,-1.24
2025-03-11,28150.0,27600.0,28150.0,27600.0,26090000.0,0.72
2025-03-10,27950.0,28100.0,28200.0,27950.0,23580000.0,-0.36
2025-03-07,28050.0,28000.0,28100.0,27750.0,33130000.000000004,0.36
2025-03-06,27950.0,27600.0,27950.0,27600.0,36980000.0,1.45
2025-03-05,27550.0,27850.0,27900.0,27550.0,30390000.0,-1.08
2025-03-04,27850.0,28050.0,28050.0,27650.0,27420000.0,-0.71
2025-03-03,28050.0,28050.0,28250.0,28000.0,20660000.0,0.18
2025-02-28,28000.0,28400.0,28400.0,27950.0,24210000.0,-1.58
2025-02-27,28450.0,27800.0,28450.0,27600.0,51120000.0,2.52
2025-02-26,27750.0,27600.0,27950.0,27550.0,31820000.0,0.91
2025-02-25,27500.0,27600.0,27700.0,27200.0,31580000.0,-0.72
2025-02-24,27700.0,28300.0,28300.0,27550.0,73890000.0,4.73
2025-02-21,26450.0,26550.0,26600.0,26400.0,11060000.0,-0.38
2025-02-20,26550.0,26550.0,26600.0,26500.0,11910000.0,0.19
2025-02-19,26500.0,26600.0,26600.0,26400.0,13650000.0,-0.19
2025-02-18,26550.0,26350.0,26600.0,26300.0,24940000.0,1.53
2025-02-17,26150.0,26150.0,26250.0,26050.0,14370000.0,0.19
2025-02-14,26100.0,26100.0,26300.0,26000.0,18580000.0,0.77
2025-02-13,25900.0,25950.0,26000.0,25850.0,9500000.0,0.19
2025-02-12,25850.0,26200.0,26200.0,25850.0,13650000.0,-0.96
2025-02-11,26100.0,25450.0,26100.0,25450.0,28900000.0,2.76
2025-02-10,25400.0,26500.0,26500.0,25400.0,61100000.0,-4.69
2025-02-07,26650.0,26800.0,26800.0,26600.0,12550000.0,-0.56
2025-02-06,26800.0,26800.0,26950.0,26750.0,13540000.0,0.0
2025-02-05,26800.0,26850.0,27000.0,26750.0,14470000.0,-0.19
2025-02-04,26850.0,26500.0,27000.0,26450.0,17360000.0,1.7
2025-02-03,26400.0,26500.0,26600.0,26250.0,16970000.0,-0.56
2025-01-24,26550.0,26650.0,26650.0,26450.0,10400000.0,-0.38
2025-01-23,26650.0,26200.0,26750.0,26150.0,15790000.0,1.91
2025-01-22,26150.0,26400.0,26400.0,26150.0,10280000.0,-0.57
2025-01-21,26300.0,26600.0,26600.0,26200.0,10420000.0,-0.57
2025-01-20,26450.0,26500.0,26750.0,26450.0,9650000.0,-0.19
2025-01-17,26500.0,26300.0,26500.0,26100.0,13950000.0,0.76
2025-01-16,26300.0,26300.0,26450.0,26050.0,11210000.0,0.38
2025-01-15,26200.0,26000.0,26250.0,25900.0,11220000.0,1.35
2025-01-14,25850.0,25950.0,26000.0,25800.0,7660000.0,-0.19
2025-01-13,25900.0,25550.0,26050.0,25450.0,13580000.0,1.37
2025-01-10,25550.0,26000.0,26100.0,25550.0,14270000.0,-1.73
2025-01-09,26000.0,26300.0,26300.0,25900.0,9240000.0,-0.95
2025-01-08,26250.0,26050.0,26250.0,25950.0,12960000.0,0.77
2025-01-07,26050.0,26150.0,26400.0,26050.0,14400000.0,0.0
2025-01-06,26050.0,26600.0,26700.0,26050.0,15250000.0,-2.07
2025-01-03,26600.0,26900.0,27000.0,26600.0,13200000.0,-1.48
2025-01-02,27000.0,26700.0,27050.0,26700.0,14960000.0,1.31
2024-12-31,26650.0,26750.0,26750.0,26600.0,10250000.0,-0.37
2024-12-30,26750.0,26800.0,26850.0,26650.0,12170000.0,-0.37
2024-12-27,26850.0,27000.0,27000.0,26800.0,11390000.0,-0.56
2024-12-26,27000.0,27150.0,27200.0,26850.0,9980000.0,-0.55
2024-12-25,27150.0,26750.0,27150.0,26750.0,17140000.0,1.69
2024-12-24,26700.0,26900.0,26900.0,26600.0,13460000.0,-1.11
2024-12-23,27000.0,26750.0,27050.0,26750.0,12900000.0,1.12
2024-12-20,26700.0,26850.0,26950.0,26700.0,13750000.0,-0.56
2024-12-19,26850.0,27000.0,27150.0,26800.0,30330000.0,-1.83
2024-12-18,27350.0,27000.0,27350.0,26950.0,12790000.0,1.3
2024-12-17,27000.0,27000.0,27100.0,26850.0,10810000.0,0.0
2024-12-16,27000.0,27200.0,27350.0,26850.0,16649999.999999998,-0.74
2024-12-13,27200.0,27300.0,27400.0,27100.0,17270000.0,-1.09
2024-12-12,27500.0,27750.0,27900.0,27350.0,20970000.0,-0.9
2024-12-11,27750.0,27900.0,28150.0,27600.0,17030000.0,-0.54
2024-12-10,27900.0,27700.0,28200.0,27600.0,32689999.999999996,0.9
2024-12-09,27650.0,27650.0,27900.0,27500.0,15950000.0,0.18
2024-12-06,27600.0,27850.0,27900.0,27500.0,23750000.0,-0.9
2024-12-05,27850.0,26700.0,27850.0,26400.0,44750000.0,4.31
2024-12-04,26700.0,26850.0,26850.0,26650.0,12510000.0,-1.11
2024-12-03,27000.0,26850.0,27000.0,26600.0,15810000.0,0.37
2024-12-02,26900.0,26950.0,27150.0,26750.0,18580000.0,0.56
2024-11-29,26750.0,26450.0,26750.0,26300.0,13880000.0,1.33
2024-11-28,26400.0,26450.0,26750.0,26300.0,14130000.0,0.38
2024-11-27,26300.0,26350.0,26450.0,26100.0,7970000.0,-0.19
2024-11-26,26350.0,26300.0,26500.0,26200.0,13180000.0,0.19
2024-11-25,26300.0,26100.0,26300.0,26050.0,12830000.0,0.77
2024-11-22,26100.0,25900.0,26250.0,25850.0,17270000.0,0.97
2024-11-21,25850.0,25650.0,25950.0,25550.0,12780000.0,0.98
2024-11-20,25600.0,25400.0,26000.0,25250.0,22750000.0,0.59
2024-11-19,25450.0,25850.0,26000.0,25450.0,15840000.0,-1.36
2024-11-18,25800.0,26000.0,26050.0,25500.0,20600000.0,-0.39
2024-11-15,25900.0,26300.0,26350.0,25900.0,27600000.0,-1.52
2024-11-14,26300.0,27050.0,27100.0,26300.0,26560000.0,-2.77
2024-11-13,27050.0,27200.0,27400.0,26850.0,22290000.0,-1.64
2024-11-12,27500.0,27750.0,27900.0,27300.0,23960000.0,-0.72
2024-11-11,27700.0,27050.0,27700.0,26950.0,40880000.0,2.59
2024-11-08,27000.0,27200.0,27500.0,27000.0,24760000.0,0.19
2024-11-07,26950.0,27100.0,27300.0,26950.0,15980000.0,0.0
2024-11-06,26950.0,26650.0,27150.0,26550.0,20990000.0,1.7
2024-11-05,26500.0,26300.0,26550.0,26200.0,8090000.0,0.76
2024-11-04,26300.0,26550.0,26550.0,26150.0,18310000.0,-0.94
2024-11-01,26550.0,26800.0,26850.0,26450.0,13200000.0,-1.3
2024-10-31,26900.0,27050.0,27050.0,26800.0,13330000.0,-0.37
2024-10-30,27000.0,27050.0,27100.0,26800.0,11070000.0,-0.18
2024-10-29,27050.0,26800.0,27150.0,26700.0,15730000.0,1.12
2024-10-28,26750.0,26500.0,26950.0,26500.0,11930000.0,1.13
2024-10-25,26450.0,26600.0,26650.0,26450.0,9450000.0,0.0
2024-10-24,26450.0,26500.0,26700.0,26350.0,15900000.0,0.0
2024-10-23,26450.0,26650.0,26700.0,26350.0,13610000.0,-0.75
2024-10-22,26650.0,26650.0,26850.0,26500.0,18320000.0,-0.37
2024-10-21,26750.0,26950.0,27050.0,26700.0,13890000.0,-0.74
2024-10-18,26950.0,27250.0,27300.0,26950.0,16239999.999999998,-1.1
2024-10-17,27250.0,27150.0,27250.0,26750.0,20560000.0,0.55
2024-10-16,27100.0,27150.0,27300.0,27100.0,11630000.0,-0.18
2024-10-15,27150.0,27400.0,27450.0,27150.0,20160000.0,0.37
2024-10-14,27050.0,27350.0,27450.0,27050.0,17970000.0,-0.92
2024-10-11,27300.0,27350.0,27450.0,27000.0,15760000.0,0.18
2024-10-10,27250.0,27600.0,27700.0,27250.0,23820000.0,-0.91
2024-10-09,27500.0,27150.0,27500.0,27050.0,41610000.0,2.04
2024-10-08,26950.0,26400.0,27100.0,26350.0,38170000.0,2.08
2024-10-07,26400.0,26400.0,26500.0,26200.0,12470000.0,0.76
2024-10-04,26200.0,26200.0,26500.0,26100.0,17560000.0,0.0
2024-10-03,26200.0,26450.0,26650.0,26100.0,26800000.0,-0.38
2024-10-02,26300.0,26700.0,26700.0,26300.0,21290000.0,-1.68
2024-10-01,26750.0,26800.0,27000.0,26650.0,37850000.0,1.52
2024-09-30,26350.0,26200.0,26600.0,26150.0,37430000.0,1.15
2024-09-27,26050.0,26150.0,26300.0,25900.0,30540000.0,0.0
2024-09-26,26050.0,26300.0,26450.0,26050.0,21750000.0,-0.57
2024-09-25,26200.0,26100.0,26400.0,26050.0,41010000.0,1.35
2024-09-24,25850.0,25700.0,25850.0,25650.0,10650000.0,0.58
2024-09-23,25700.0,25800.0,26100.0,25700.0,15510000.0,0.19
2024-09-20,25650.0,25500.0,26050.0,25450.0,44590000.0,1.58
2024-09-19,25250.0,25300.0,25500.0,25200.0,13680000.0,0.6
2024-09-18,25100.0,25250.0,25350.0,25100.0,13230000.0,-0.59
2024-09-17,25250.0,24900.0,25250.0,24800.0,13170000.0,1.61
2024-09-16,24850.0,25000.0,25250.0,24850.0,14570000.0,-0.6
2024-09-13,25000.0,25150.0,25300.0,25000.0,12430000.0,-0.4
2024-09-12,25100.0,25400.0,25550.0,25100.0,9040000.0,-0.99
2024-09-11,25350.0,25150.0,25550.0,25050.0,14210000.0,0.8
2024-09-10,25150.0,25750.0,25850.0,25150.0,15020000.0,-1.76
2024-09-09,25600.0,25400.0,26200.0,25300.0,32650000.0,0.79
2024-09-06,25400.0,25050.0,25400.0,24750.0,22850000.0,1.4
2024-09-05,25050.0,25350.0,25350.0,25000.0,22560000.0,-0.79
2024-09-04,25250.0,25300.0,25450.0,25100.0,19060000.0,-0.98
2024-08-30,25500.0,25700.0,25750.0,25500.0,17970000.0,-0.39
2024-08-29,25600.0,25800.0,25950.0,25600.0,16160000.0,-0.39
2024-08-28,25700.0,25850.0,25950.0,25650.0,18660000.0,-0.19
2024-08-27,25750.0,26000.0,26050.0,25700.0,12450000.0,-0.96
2024-08-26,26000.0,26150.0,26400.0,25950.0,21640000.0,-0.19
2024-08-23,26050.0,25750.0,26050.0,25400.0,22410000.0,1.17
2024-08-22,25750.0,26200.0,26250.0,25700.0,24030000.0,-1.53
2024-08-21,26150.0,25850.0,26250.0,25800.0,24810000.0,1.36
2024-08-20,25800.0,26000.0,26200.0,25800.0,20450000.0,-0.19
2024-08-19,25850.0,25800.0,26350.0,25700.0,24430000.0,0.98
2024-08-16,25600.0,25200.0,25700.0,25000.0,36330000.0,1.59
2024-08-15,25200.0,25450.0,25450.0,25200.0,16230000.0,-0.98
2024-08-14,25450.0,25500.0,25700.0,25300.0,13690000.0,0.2
2024-08-13,25400.0,25900.0,25950.0,25200.0,26240000.0,-1.74
2024-08-12,25850.0,26050.0,26100.0,25700.0,12580000.0,-0.77
2024-08-09,26050.0,25900.0,26100.0,25700.0,12120000.0,1.76
2024-08-08,25600.0,25950.0,26100.0,25550.0,21920000.0,-1.73
2024-08-07,26050.0,26450.0,26450.0,25950.0,15410000.0,-0.95
2024-08-06,26300.0,26050.0,26450.0,25850.0,19760000.0,1.35
2024-08-05,25950.0,26800.0,26850.0,25800.0,45610000.0,-4.77
2024-08-02,27250.0,26650.0,27300.0,26500.0,17550000.0,2.06
2024-08-01,26700.0,27500.0,27650.0,26600.0,30480000.0,-1.84
2024-07-31,27200.0,27900.0,27900.0,27100.0,24290000.0,-2.51
2024-07-30,27900.0,28000.0,28200.0,27900.0,15540000.0,0.0
2024-07-29,27900.0,27650.0,28100.0,27600.0,15440000.0,1.64
2024-07-26,27450.0,27350.0,27650.0,27350.0,8810000.0,0.37
2024-07-25,27350.0,27600.0,27650.0,27300.0,13320000.0,-1.26
2024-07-24,27700.0,27750.0,27950.0,27100.0,19230000.0,-0.36
2024-07-23,27800.0,28050.0,28200.0,27800.0,15060000.0,-0.89
2024-07-22,28050.0,28100.0,28200.0,27750.0,18400000.0,-0.53
2024-07-19,28200.0,28400.0,28400.0,28200.0,11870000.0,-0.7
2024-07-18,28400.0,28200.0,28450.0,28050.0,20480000.0,0.71
2024-07-17,28200.0,28550.0,28600.0,27600.0,25550000.0,-0.88
2024-07-16,28450.0,28500.0,28650.0,28400.0,12330000.0,0.0
2024-07-15,28450.0,28550.0,28750.0,28200.0,16290000.0,-0.18
2024-07-12,28500.0,28900.0,28950.0,28450.0,18050000.0,-1.21
2024-07-11,28850.0,29150.0,29250.0,28850.0,14510000.0,-0.35
2024-07-10,28950.0,29100.0,29500.0,28950.0,30970000.0,-0.17
2024-07-09,29000.0,28800.0,29200.0,28750.0,22550000.0,0.69
2024-07-08,28800.0,28700.0,29050.0,28650.0,18430000.0,0.52
2024-07-05,28650.0,28700.0,28950.0,28600.0,12360000.0,-0.17
2024-07-04,28700.0,28850.0,29050.0,28600.0,9350000.0,-0.17
2024-07-03,28750.0,29000.0,29100.0,28700.0,17250000.0,0.17
2024-07-02,28700.0,28350.0,28850.0,28250.0,21260000.0,1.23
2024-07-01,28350.0,28300.0,28500.0,28050.0,13560000.0,0.18
2024-06-28,28300.0,28750.0,28900.0,28300.0,22180000.0,-1.91
2024-06-27,28850.0,29000.0,29050.0,28700.0,10080000.0,-0.17
2024-06-26,28900.0,28750.0,29200.0,28600.0,19750000.0,0.7
2024-06-25,28700.0,28600.0,29050.0,28500.0,16660000.0,0.0
2024-06-24,28700.0,29000.0,29100.0,28250.0,37850000.0,-1.2
2024-06-21,29050.0,29350.0,29350.0,29000.0,14290000.0,-1.02
2024-06-20,29350.0,29250.0,29400.0,28950.0,27770000.0,0.0
2024-06-19,29350.0,29500.0,29550.0,29250.0,19180000.0,-0.17
2024-06-18,29400.0,29500.0,29700.0,29400.0,16530000.000000002,-0.17
2024-06-17,29450.0,29100.0,29950.0,29000.0,34370000.0,1.2
2024-06-14,29100.0,29500.0,29950.0,29100.0,34290000.0,-1.36
2024-06-13,29500.0,29650.0,29700.0,29300.0,20550000.0,-0.34
2024-06-12,29600.0,29000.0,29600.0,29000.0,19280000.0,1.72
2024-06-11,29100.0,29400.0,29650.0,29050.0,26990000.0,-0.68
2024-06-10,29300.0,29400.0,29450.0,29150.0,20260000.0,0.0
2024-06-07,29300.0,29350.0,29400.0,29100.0,14880000.0,0.0
2024-06-06,29300.0,29250.0,29650.0,28900.0,20820000.0,0.17
2024-06-05,29250.0,29300.0,29500.0,29100.0,19200000.0,-0.17
2024-06-04,29300.0,29000.0,29800.0,29000.0,39650000.0,1.03
2024-06-03,29000.0,28800.0,29100.0,28800.0,20630000.0,1.4
2024-05-31,28600.0,28400.0,28800.0,28050.0,17740000.0,1.24
2024-05-30,28250.0,28500.0,28550.0,28000.0,27260000.0,-1.22
2024-05-29,28600.0,29100.0,29250.0,28600.0,21600000.0,-1.89
2024-05-28,29150.0,29000.0,29200.0,28800.0,17560000.0,0.87
2024-05-27,28900.0,28900.0,29300.0,28650.0,15760000.0,0.0
2024-05-24,28900.0,29300.0,29500.0,28500.0,30150000.0,-2.03
2024-05-23,29500.0,28850.0,29500.0,28600.0,37870000.0,3.67
2024-05-22,28455.0,28955.0,29045.0,28318.0,43760000.0,-1.73
2024-05-21,28955.0,29091.0,29091.0,28591.0,22950000.0,-0.47
2024-05-20,29091.0,28773.0,29227.0,28727.0,51140000.0,1.27
2024-05-17,28727.0,28727.0,28727.0,28318.0,31510000.0,0.0
2024-05-16,28727.0,28727.0,28955.0,28591.0,30140000.0,1.28
2024-05-15,28364.0,27500.0,28500.0,27500.0,49620000.0,3.31
2024-05-14,27455.0,27636.0,27909.0,27364.0,17230000.0,0.0
2024-05-13,27455.0,27773.0,27864.0,27364.0,14490000.0,-0.82
2024-05-10,27682.0,27818.0,27864.0,27227.0,20880000.0,0.0
2024-05-09,27682.0,28091.0,28091.0,27318.0,21370000.0,-0.81
2024-05-08,27909.0,27409.0,28182.0,27045.0,37720000.0,1.82
2024-05-07,27409.0,26727.0,27455.0,26591.0,33150000.0,2.9
2024-05-06,26636.0,26227.0,26682.0,26182.0,29820000.0,2.27
2024-05-03,26045.0,25773.0,26455.0,25773.0,18390000.0,1.06
