Date,Price,Open,High,Low,Vol.,Change %
2025-02-12,40500.0,40700.0,40800.0,40400.0,4840000.0,-0.49
2025-02-11,40700.0,40350.0,40900.0,40150.0,7620000.0,0.99
2025-02-10,40300.0,40800.0,41100.0,40050.0,9540000.0,-1.23
2025-02-07,40800.0,39500.0,41200.0,39250.0,14970000.0,3.29
2025-02-06,39500.0,39400.0,39850.0,39200.0,6530000.0,0.38
2025-02-05,39350.0,39650.0,39700.0,39100.0,6690000.0,-0.13
2025-02-04,39400.0,38250.0,39750.0,38050.0,14540000.0,3.55
2025-02-03,38050.0,38250.0,38600.0,37800.0,8330000.0,0.13
2025-01-24,38000.0,38100.0,38150.0,37750.0,5050000.0,-0.26
2025-01-23,38100.0,37400.0,38200.0,37300.0,7580000.0,2.14
2025-01-22,37300.0,37600.0,37600.0,37250.0,4500000.0,0.0
2025-01-21,37300.0,37450.0,37800.0,37050.0,5500000.0,0.0
2025-01-20,37300.0,37250.0,37700.0,37150.0,4400000.0,0.27
2025-01-17,37200.0,36800.0,37200.0,36600.0,3950000.0,1.09
2025-01-16,36800.0,36850.0,37200.0,36400.0,6640000.0,0.14
2025-01-15,36750.0,37000.0,37100.0,36600.0,4980000.0,-0.54
2025-01-14,36950.0,37450.0,37900.0,36900.0,3720000.0,-1.99
2025-01-13,37700.0,37200.0,37700.0,36200.0,9380000.0,0.53
2025-01-10,37500.0,37400.0,38200.0,37200.0,7500000.0,0.27
2025-01-09,37400.0,37800.0,37900.0,37250.0,4059999.9999999995,-1.06
2025-01-08,37800.0,37400.0,37900.0,37250.0,3660000.0,0.93
2025-01-07,37450.0,37500.0,38000.0,37150.0,6270000.0,0.67
2025-01-06,37200.0,37250.0,37650.0,37050.0,6050000.0,0.0
2025-01-03,37200.0,37800.0,38000.0,37200.0,10280000.0,-2.36
2025-01-02,38100.0,38000.0,38300.0,37600.0,5740000.0,0.79
2024-12-31,37800.0,38600.0,38700.0,37800.0,5450000.0,-2.83
2024-12-30,38900.0,38500.0,38900.0,38350.0,7210000.0,0.26
2024-12-27,38800.0,38350.0,38800.0,38000.0,9540000.0,1.57
2024-12-26,38200.0,38400.0,38400.0,38000.0,4850000.0,0.0
2024-12-25,38200.0,36200.0,38700.0,36200.0,25190000.0,5.52
2024-12-24,36200.0,36100.0,36200.0,35900.0,2830000.0,-0.14
2024-12-23,36250.0,36200.0,36300.0,36100.0,3100000.0,0.28
2024-12-20,36150.0,36000.0,36150.0,35700.0,3420000.0,-0.14
2024-12-19,36200.0,35850.0,36200.0,35600.0,6320000.0,-0.14
2024-12-18,36250.0,36200.0,36400.0,35800.0,2930000.0,0.0
2024-12-17,36250.0,36250.0,36350.0,36050.0,3430000.0,0.0
2024-12-16,36250.0,36350.0,36700.0,36200.0,2870000.0,-0.28
2024-12-13,36350.0,36150.0,36500.0,36100.0,4179999.9999999995,0.14
2024-12-12,36300.0,36400.0,36800.0,36200.0,5010000.0,-0.14
2024-12-11,36350.0,36300.0,36600.0,36200.0,4390000.0,0.0
2024-12-10,36350.0,36450.0,36500.0,36100.0,3290000.0,-0.27
2024-12-09,36450.0,36150.0,36500.0,36050.0,4390000.0,0.55
2024-12-06,36250.0,36500.0,36650.0,36250.0,5630000.0,-0.41
2024-12-05,36400.0,35300.0,36500.0,35050.0,10400000.0,3.12
2024-12-04,35300.0,35600.0,35700.0,35300.0,4139999.9999999995,-1.67
2024-12-03,35900.0,35950.0,35950.0,35450.0,5260000.0,0.14
2024-12-02,35850.0,35900.0,36000.0,35700.0,4470000.0,0.28
2024-11-29,35750.0,35500.0,35850.0,35250.0,5140000.0,0.99
2024-11-28,35400.0,35300.0,35400.0,34950.0,3290000.0,0.71
2024-11-27,35150.0,35100.0,35300.0,34950.0,2760000.0,-0.42
2024-11-26,35300.0,35000.0,35350.0,34900.0,4540000.0,0.57
2024-11-25,35100.0,34950.0,35100.0,34700.0,3820000.0,0.29
2024-11-22,35000.0,34900.0,35200.0,34700.0,6180000.0,0.0
2024-11-21,35000.0,34000.0,35000.0,33600.0,7810000.0,2.94
2024-11-20,34000.0,33050.0,34000.0,33050.0,6490000.0,1.95
2024-11-19,33350.0,33500.0,33600.0,33000.0,5280000.0,0.15
2024-11-18,33300.0,33100.0,33650.0,32700.0,4070000.0000000005,0.6
2024-11-15,33100.0,33600.0,33600.0,32800.0,8350000.0,-1.49
2024-11-14,33600.0,34300.0,34300.0,33600.0,5270000.0,-2.18
2024-11-13,34350.0,34450.0,34500.0,33950.0,4240000.0,-0.43
2024-11-12,34500.0,34800.0,34850.0,34200.0,3340000.0,-1.29
2024-11-11,34950.0,35000.0,35000.0,33850.0,16329999.999999998,-0.14
2024-11-08,35000.0,35700.0,36000.0,34800.0,4920000.0,-1.69
2024-11-07,35600.0,35900.0,36150.0,35600.0,3820000.0,-0.84
2024-11-06,35900.0,35200.0,35900.0,35100.0,3540000.0,2.43
2024-11-05,35050.0,35500.0,35700.0,35050.0,4090000.0,-1.82
2024-11-04,35700.0,35550.0,35950.0,35350.0,5250000.0,0.28
2024-11-01,35600.0,35550.0,35950.0,35500.0,7980000.0,-0.28
2024-10-31,35700.0,34900.0,35750.0,34800.0,8400000.0,2.73
2024-10-30,34750.0,34900.0,35000.0,34500.0,2630000.0,-0.57
2024-10-29,34950.0,34700.0,34950.0,34700.0,2890000.0,0.72
2024-10-28,34700.0,34650.0,34800.0,34550.0,2290000.0,0.29
2024-10-25,34600.0,34750.0,34800.0,34500.0,4450000.0,-0.72
2024-10-24,34850.0,35000.0,35150.0,34050.0,6410000.0,-0.57
2024-10-23,35050.0,35000.0,35150.0,34750.0,4490000.0,0.14
2024-10-22,35000.0,35500.0,35650.0,34800.0,9520000.0,-1.41
2024-10-21,35500.0,36100.0,36350.0,35500.0,8240000.0,-2.07
2024-10-18,36250.0,36800.0,36900.0,36250.0,7050000.0,-0.82
2024-10-17,36550.0,36500.0,36550.0,36050.0,6200000.0,0.69
2024-10-16,36300.0,36100.0,36450.0,35900.0,3780000.0,0.41
2024-10-15,36150.0,36250.0,36800.0,36100.0,10590000.0,0.28
2024-10-14,36050.0,36400.0,36450.0,36050.0,4040000.0,-0.55
2024-10-11,36250.0,36250.0,36300.0,35800.0,4220000.0,0.28
2024-10-10,36150.0,36450.0,36650.0,36050.0,6230000.0,0.14
2024-10-09,36100.0,35800.0,36600.0,35700.0,9140000.0,0.98
2024-10-08,35750.0,35800.0,36150.0,35550.0,6640000.0,-0.14
2024-10-07,35800.0,35900.0,35950.0,35500.0,5300000.0,0.56
2024-10-04,35600.0,36150.0,36150.0,35600.0,8550000.0,-1.66
2024-10-03,36200.0,36000.0,36750.0,35900.0,9110000.0,0.56
2024-10-02,36000.0,36150.0,36450.0,35950.0,11270000.0,-1.37
2024-10-01,36500.0,36950.0,37100.0,36350.0,12320000.0,-1.22
2024-09-30,36950.0,36900.0,37200.0,36650.0,4840000.0,-0.14
2024-09-27,37000.0,36450.0,37550.0,36450.0,15620000.0,1.65
2024-09-26,36400.0,36000.0,36450.0,35450.0,22830000.0,1.11
2024-09-25,36000.0,36500.0,36600.0,36000.0,9800000.0,-0.14
2024-09-24,36050.0,35900.0,36200.0,35650.0,5550000.0,0.42
2024-09-23,35900.0,35950.0,36300.0,35650.0,4440000.0,-0.28
2024-09-20,36000.0,36050.0,36650.0,35950.0,13160000.0,0.0
2024-09-19,36000.0,35750.0,36200.0,35600.0,5840000.0,0.84
2024-09-18,35700.0,34950.0,36300.0,34800.0,17490000.0,2.15
2024-09-17,34950.0,34550.0,34950.0,34350.0,5230000.0,0.87
2024-09-16,34650.0,34950.0,34950.0,34500.0,5810000.0,-0.72
2024-09-13,34900.0,34800.0,35000.0,34650.0,3440000.0,-0.29
2024-09-12,35000.0,35250.0,35250.0,34700.0,5000000.0,0.14
2024-09-11,34950.0,34950.0,35100.0,34450.0,5490000.0,0.0
2024-09-10,34950.0,35400.0,35550.0,34800.0,7470000.0,-1.41
2024-09-09,35450.0,35200.0,35450.0,35000.0,5380000.0,-0.14
2024-09-06,35500.0,34800.0,35500.0,34600.0,9160000.0,1.43
2024-09-05,35000.0,35200.0,35500.0,34600.0,8500000.0,-0.85
2024-09-04,35300.0,34600.0,35300.0,34450.0,10450000.0,0.71
2024-08-30,35050.0,35000.0,35100.0,34650.0,8119999.999999999,0.14
2024-08-29,35000.0,34950.0,35350.0,34500.0,12530000.0,0.29
2024-08-28,34900.0,34900.0,34950.0,34500.0,5940000.0,0.14
2024-08-27,34850.0,34600.0,35000.0,34250.0,11700000.0,0.72
2024-08-26,34600.0,35000.0,35000.0,34400.0,9580000.0,-1.0
2024-08-23,34950.0,34400.0,34950.0,34150.0,9860000.0,1.01
2024-08-22,34600.0,34350.0,35000.0,34300.0,11490000.0,1.17
2024-08-21,34200.0,33250.0,34200.0,33000.0,27480000.0,3.01
2024-08-20,33200.0,32650.0,33350.0,32600.0,10770000.0,1.68
2024-08-19,32650.0,32500.0,32700.0,32350.0,5860000.0,0.46
2024-08-16,32500.0,31850.0,32500.0,31800.0,7860000.0,2.04
2024-08-15,31850.0,31800.0,31950.0,31450.0,4420000.0,0.16
2024-08-14,31800.0,31850.0,32000.0,31600.0,4670000.0,-0.16
2024-08-13,31850.0,31850.0,31850.0,31350.0,3760000.0,0.47
2024-08-12,31700.0,31550.0,31750.0,31200.0,3050000.0,0.63
2024-08-09,31500.0,30350.0,31500.0,30350.0,7180000.0,4.3
2024-08-08,30200.0,30200.0,30450.0,30050.0,5160000.0,0.0
2024-08-07,30200.0,30650.0,30650.0,30050.0,3890000.0,-1.15
2024-08-06,30550.0,30500.0,30600.0,29950.0,4870000.0,1.33
2024-08-05,30150.0,30900.0,30950.0,30000.0,10630000.0,-4.44
2024-08-02,31550.0,31050.0,31550.0,30250.0,10410000.0,0.32
2024-08-01,31450.0,32000.0,32450.0,31300.0,8810000.0,-1.72
2024-07-31,32000.0,32000.0,32300.0,31800.0,6540000.0,0.0
2024-07-30,32000.0,32000.0,32100.0,31800.0,4280000.0,-0.31
2024-07-29,32100.0,32150.0,32350.0,32100.0,3120000.0,0.16
2024-07-26,32050.0,31550.0,32150.0,31550.0,3280000.0,1.58
2024-07-25,31550.0,32000.0,32000.0,31400.0,6110000.0,-2.02
2024-07-24,32200.0,32350.0,32500.0,31700.0,10320000.0,-0.62
2024-07-23,32400.0,33700.0,33700.0,32050.0,9830000.0,-3.71
2024-07-22,33650.0,33200.0,34100.0,33150.0,15870000.0,0.75
2024-07-19,33400.0,33250.0,33800.0,32750.0,10150000.0,-0.15
2024-07-18,33450.0,33300.0,33450.0,32750.0,8109999.999999999,1.36
2024-07-17,33000.0,32700.0,33800.0,32550.0,22600000.0,1.54
2024-07-16,32500.0,32150.0,32850.0,32100.0,6590000.0,1.25
2024-07-15,32100.0,32050.0,32200.0,32000.0,2450000.0,0.31
2024-07-12,32000.0,32200.0,32300.0,31900.0,3870000.0,-0.62
2024-07-11,32200.0,32500.0,32600.0,32200.0,3870000.0,-0.62
2024-07-10,32400.0,32700.0,32850.0,32400.0,5210000.0,-0.92
2024-07-09,32700.0,32600.0,32800.0,32400.0,4730000.0,0.31
2024-07-08,32600.0,32750.0,32750.0,32300.0,3850000.0,-0.31
2024-07-05,32700.0,32350.0,32850.0,32100.0,5590000.0,1.24
2024-07-04,32300.0,32400.0,32500.0,32050.0,2530000.0,-0.15
2024-07-03,32350.0,32350.0,32500.0,32050.0,3320000.0,0.15
2024-07-02,32300.0,32000.0,32350.0,31900.0,5120000.0,0.94
2024-07-01,32000.0,30850.0,32000.0,30850.0,3920000.0,3.23
2024-06-28,31000.0,31300.0,31450.0,31000.0,4520000.0,-0.96
2024-06-27,31300.0,31300.0,31400.0,31150.0,4080000.0,0.0
2024-06-26,31300.0,31600.0,31650.0,31050.0,6560000.0,-0.95
2024-06-25,31600.0,31900.0,31900.0,31450.0,5410000.0,-0.16
2024-06-24,31650.0,32200.0,32350.0,31550.0,8440000.0,-1.71
2024-06-21,32200.0,32400.0,32450.0,32150.0,4900000.0,0.0
2024-06-20,32200.0,32300.0,32550.0,32000.0,7040000.0,-0.92
2024-06-19,32500.0,32400.0,32550.0,31950.0,6700000.0,0.46
2024-06-18,32350.0,32750.0,32850.0,32350.0,7750000.0,-1.22
2024-06-17,32750.0,32800.0,32950.0,32300.0,8420000.0,-0.15
2024-06-14,32800.0,33900.0,33950.0,32800.0,10430000.0,-3.24
2024-06-13,33900.0,34000.0,34150.0,33500.0,14010000.0,1.19
2024-06-12,33500.0,33250.0,33650.0,32850.0,7590000.0,0.9
2024-06-11,33200.0,33950.0,33950.0,33150.0,10710000.0,-0.9
2024-06-10,33500.0,32950.0,33950.0,32900.0,13320000.0,2.13
2024-06-07,32800.0,32800.0,32900.0,32650.0,4310000.0,0.61
2024-06-06,32600.0,32500.0,32700.0,32350.0,7440000.0,0.62
2024-06-05,32400.0,32900.0,32950.0,32400.0,8380000.000000001,-1.22
2024-06-04,32800.0,32700.0,32950.0,32450.0,8840000.0,0.61
2024-06-03,32600.0,32250.0,32800.0,32050.0,9930000.0,2.19
2024-05-31,31900.0,31800.0,32200.0,31800.0,6190000.0,0.31
2024-05-30,31800.0,31350.0,32100.0,31350.0,9620000.0,0.47
2024-05-29,31650.0,32200.0,32200.0,31650.0,15630000.0,-1.71
2024-05-28,32200.0,32450.0,32500.0,31700.0,24690000.0,-0.62
2024-05-27,32400.0,32700.0,32700.0,32100.0,8220000.000000001,-0.31
2024-05-24,32500.0,33100.0,33900.0,32300.0,13920000.0,-2.26
2024-05-23,33250.0,32950.0,33250.0,32600.0,5570000.0,0.76
2024-05-22,33000.0,33850.0,33900.0,32700.0,11640000.0,-1.93
2024-05-21,33650.0,33450.0,34100.0,33350.0,6080000.0,0.9
2024-05-20,33350.0,33300.0,33900.0,33050.0,12150000.0,0.76
2024-05-17,33100.0,33350.0,33400.0,32900.0,5950000.0,-0.3
2024-05-16,33200.0,32800.0,33700.0,32550.0,14190000.0,2.63
2024-05-15,32350.0,32450.0,33000.0,32250.0,7930000.0,0.15
2024-05-14,32300.0,32400.0,32700.0,32250.0,5640000.0,0.0
2024-05-13,32300.0,32850.0,32850.0,32250.0,7000000.0,-1.67
2024-05-10,32850.0,33150.0,33150.0,32550.0,4660000.0,-0.15
2024-05-09,32900.0,32800.0,33400.0,32450.0,7200000.0,0.92
2024-05-08,32600.0,32650.0,33000.0,32350.0,8400000.0,-0.61
2024-05-07,32800.0,33200.0,33250.0,32800.0,4940000.0,-1.2
2024-05-06,33200.0,32600.0,33250.0,32350.0,7630000.0,2.47
2024-05-03,32400.0,32450.0,32850.0,32150.0,6160000.0,0.15
