Date,Price,Open,High,Low,Vol.,Change %
2025-01-23,25080.0,25050.0,25157.5,25005.0,0.0,0.12
2025-01-22,25050.0,25255.0,25270.0,25075.0,0.0,-0.83
2025-01-21,25260.0,25295.0,25315.0,25245.0,0.0,-0.22
2025-01-20,25315.0,25330.0,25380.5,25280.0,0.0,0.0
2025-01-17,25315.0,25355.0,25385.0,25318.5,0.0,-0.22
2025-01-16,25370.0,25387.5,25388.5,25372.5,0.0,-0.02
2025-01-15,25375.0,25385.0,25394.0,25382.0,0.0,-0.02
2025-01-14,25380.0,25395.0,25400.0,25375.0,0.0,-0.04
2025-01-13,25390.0,25375.0,25433.5,25370.0,0.0,0.12
2025-01-10,25360.0,25382.5,25385.0,25367.5,0.0,-0.06
2025-01-09,25375.0,25382.5,25389.0,25375.0,0.0,0.02
2025-01-08,25370.0,25385.0,25395.0,25376.0,0.0,0.04
2025-01-07,25360.0,25390.5,25422.5,25362.5,0.0,-0.04
2025-01-06,25370.0,25390.0,25455.0,25375.0,0.0,-0.12
2025-01-03,25400.0,25460.0,25462.5,25422.5,0.0,-0.2
2025-01-02,25450.0,25460.0,25485.0,25446.5,0.0,-0.12
2025-01-01,25480.0,25480.0,25480.0,25480.0,0.0,0.0
2024-12-31,25480.0,25495.0,25512.5,25446.5,0.0,0.02
2024-12-30,25476.0,25446.5,25485.5,25444.0,0.0,0.12
2024-12-27,25445.0,25445.0,25456.5,25425.0,0.0,0.08
2024-12-26,25425.0,25420.0,25451.0,25420.0,0.0,0.02
2024-12-25,25420.0,25437.5,25455.0,25415.0,0.0,-0.02
2024-12-24,25425.0,25450.0,25465.0,25432.5,0.0,-0.06
2024-12-23,25440.0,25440.0,25465.0,25425.5,0.0,-0.02
2024-12-20,25445.0,25465.0,25467.5,25450.0,0.0,-0.02
2024-12-19,25450.0,25465.0,25469.0,25450.0,0.0,0.02
2024-12-18,25445.0,25445.0,25457.5,25395.0,0.0,0.06
2024-12-17,25430.0,25392.5,25440.0,25346.5,0.0,0.18
2024-12-16,25385.0,25390.0,25405.0,25346.5,0.0,-0.06
2024-12-13,25400.0,25404.5,25410.0,25385.0,0.0,0.02
2024-12-12,25394.0,25367.5,25399.0,25360.0,0.0,0.06
2024-12-11,25380.0,25360.0,25390.0,25346.5,0.0,0.08
2024-12-10,25360.0,25380.0,25382.5,25365.0,0.0,-0.04
2024-12-09,25370.0,25373.5,25395.0,25365.0,0.0,-0.02
2024-12-06,25375.0,25395.0,25396.5,25366.5,0.0,-0.02
2024-12-05,25380.0,25410.0,25414.0,25346.5,0.0,-0.08
2024-12-04,25400.0,25405.0,25412.5,25365.0,0.0,0.02
2024-12-03,25395.0,25400.0,25408.0,25346.5,0.0,0.08
2024-12-02,25374.0,25367.5,25392.5,25340.0,0.0,0.12
2024-11-29,25344.0,25340.0,25405.0,25340.0,0.0,-0.06
2024-11-28,25358.0,25355.0,25407.5,25327.5,0.0,-0.07
2024-11-27,25375.0,25405.0,25417.5,25385.0,0.0,-0.12
2024-11-26,25405.0,25425.0,25425.0,25405.0,0.0,-0.02
2024-11-25,25410.0,25415.0,25425.0,25388.5,0.0,-0.03
2024-11-22,25417.0,25422.5,25432.5,25415.0,0.0,0.01
2024-11-21,25415.0,25425.0,25434.0,25403.5,0.0,0.0
2024-11-20,25415.0,25400.0,25425.0,25395.0,0.0,0.08
2024-11-19,25395.0,25395.0,25417.5,25375.0,0.0,-0.04
2024-11-18,25405.0,25385.0,25417.5,25342.5,0.0,0.1
2024-11-15,25380.0,25385.0,25397.5,25375.0,0.0,-0.04
2024-11-14,25390.0,25375.0,25405.0,25335.0,0.0,0.24
2024-11-13,25330.0,25350.0,25363.5,25295.0,0.0,-0.04
2024-11-12,25340.0,25355.0,25357.5,25303.5,0.0,0.12
2024-11-11,25310.0,25285.0,25332.5,25255.0,0.0,0.2
2024-11-08,25260.0,25305.0,25315.0,25275.0,0.0,-0.36
2024-11-07,25350.0,25415.0,25420.0,25365.0,0.0,-0.08
2024-11-06,25370.0,25380.0,25417.5,25355.0,0.0,0.16
2024-11-05,25330.0,25322.5,25365.0,25290.0,0.0,0.08
2024-11-04,25310.0,25280.0,25335.0,25267.5,0.0,0.12
2024-11-01,25280.0,25280.0,25345.0,25260.0,0.0,0.04
2024-10-31,25270.0,25330.0,25350.0,25275.0,0.0,-0.04
2024-10-30,25280.0,25345.0,25405.0,25290.0,0.0,-0.06
2024-10-29,25295.0,25355.0,25355.0,25278.5,0.0,-0.2
2024-10-28,25345.0,25400.0,25435.0,25350.0,0.0,-0.04
2024-10-25,25355.0,25412.5,25430.0,25370.0,0.0,-0.12
2024-10-24,25385.0,25394.0,25455.0,25385.0,0.0,-0.06
2024-10-23,25400.0,25415.0,25432.5,25375.0,0.0,0.04
2024-10-22,25390.0,25390.0,25405.0,25360.0,0.0,0.42
2024-10-21,25285.0,25165.0,25305.0,25165.0,0.0,0.54
2024-10-18,25150.0,25225.0,25275.0,25165.0,0.0,-0.12
2024-10-17,25180.0,25030.0,25207.5,25030.0,0.0,0.84
2024-10-16,24970.0,24975.0,25010.0,24895.0,0.0,0.18
2024-10-15,24925.0,24865.0,24959.0,24835.0,0.0,0.34
2024-10-14,24840.0,24817.0,24852.5,24805.0,0.0,0.14
2024-10-11,24805.0,24840.0,24855.5,24805.0,0.0,-0.1
2024-10-10,24830.0,24870.0,24870.0,24825.0,0.0,0.0
2024-10-09,24830.0,24837.5,24847.5,24820.0,0.0,-0.02
2024-10-08,24835.0,24845.0,24855.0,24831.5,0.0,-0.02
2024-10-07,24840.0,24855.0,24860.0,24837.5,0.0,0.34
2024-10-04,24755.0,24770.0,24772.5,24720.0,0.0,0.04
2024-10-03,24745.0,24710.0,24762.5,24640.0,0.0,0.38
2024-10-02,24652.0,24630.0,24675.0,24591.0,0.0,0.23
2024-10-01,24595.0,24575.0,24615.0,24552.5,0.0,0.16
2024-09-30,24555.0,24580.0,24615.0,24545.0,0.0,-0.14
2024-09-27,24590.0,24620.0,24630.0,24585.0,0.0,-0.1
2024-09-26,24615.0,24625.0,24640.0,24552.5,0.0,0.14
2024-09-25,24580.0,24545.0,24605.5,24536.0,0.0,-0.04
2024-09-24,24590.0,24655.0,24655.0,24585.0,0.0,-0.1
2024-09-23,24615.0,24620.0,24655.0,24533.0,0.0,0.1
2024-09-20,24590.0,24570.0,24635.0,24528.0,0.0,0.1
2024-09-19,24565.0,24640.0,24675.0,24575.0,0.0,-0.14
2024-09-18,24600.0,24655.0,24687.5,24611.5,0.0,-0.08
2024-09-17,24620.0,24582.0,24635.0,24557.5,0.0,0.37
2024-09-16,24530.0,24545.0,24618.0,24540.0,0.0,0.0
2024-09-13,24530.0,24585.0,24598.0,24520.0,0.0,-0.18
2024-09-12,24575.0,24585.0,24605.0,24527.5,0.0,0.1
2024-09-11,24550.0,24650.0,24665.0,24535.0,0.0,-0.45
2024-09-10,24660.0,24700.0,24705.0,24620.0,0.0,-0.08
2024-09-09,24680.0,24635.0,24695.0,24608.5,0.0,0.33
2024-09-06,24600.0,24665.0,24712.5,24590.0,0.0,-0.53
2024-09-05,24730.0,24840.0,24840.0,24735.0,0.0,-0.49
2024-09-04,24852.0,24885.0,24897.5,24850.0,0.0,-0.03
2024-09-03,24860.0,24860.0,24860.0,24860.0,0.0,0.0
2024-09-02,24860.0,24860.0,24860.0,24860.0,0.0,0.0
2024-08-30,24860.0,24895.0,24900.0,24865.5,0.0,-0.04
2024-08-29,24870.0,24895.0,24905.0,24825.0,0.0,0.06
2024-08-28,24855.0,24825.0,24890.0,24819.0,0.0,0.14
2024-08-27,24820.0,24852.5,24867.0,24810.0,0.0,-0.16
2024-08-26,24860.0,24890.0,24948.0,24855.0,0.0,-0.42
2024-08-23,24965.0,24933.0,25017.5,24933.0,0.0,0.02
2024-08-22,24960.0,24935.0,24975.0,24905.0,0.0,0.12
2024-08-21,24930.0,24915.0,24945.0,24902.5,0.0,0.06
2024-08-20,24915.0,24915.0,24968.5,24917.5,0.0,-0.18
2024-08-19,24960.0,25069.0,25069.0,24970.0,0.0,-0.36
2024-08-16,25050.0,25070.0,25086.0,25035.0,0.0,0.06
2024-08-15,25035.0,25040.0,25095.0,25027.5,0.0,0.06
2024-08-14,25020.0,25083.5,25125.0,25035.0,0.0,-0.38
2024-08-13,25115.0,25130.0,25132.5,25085.0,0.0,-0.02
2024-08-12,25120.0,25127.5,25132.5,25075.0,0.0,0.12
2024-08-09,25090.0,25155.0,25160.0,25102.5,0.0,-0.18
2024-08-08,25135.0,25160.0,25162.5,25105.0,0.0,-0.08
2024-08-07,25155.0,25155.0,25179.0,25105.0,0.0,0.1
2024-08-06,25130.0,25122.5,25150.0,25100.0,0.0,0.2
2024-08-05,25080.0,25110.0,25125.0,25075.0,0.0,-0.5
2024-08-02,25205.0,25225.0,25280.0,25192.5,0.0,-0.04
2024-08-01,25215.0,25215.0,25252.5,25190.0,0.0,-0.08
2024-07-31,25235.0,25285.0,25330.0,25235.0,0.0,-0.16
2024-07-30,25275.0,25290.0,25305.0,25267.0,0.0,0.0
2024-07-29,25275.0,25315.0,25332.5,25280.0,0.0,-0.1
2024-07-26,25300.0,25335.0,25339.0,25294.5,0.0,0.06
2024-07-25,25285.0,25350.0,25377.5,25295.0,0.0,-0.26
2024-07-24,25350.0,25367.5,25411.5,25330.0,0.0,-0.02
2024-07-23,25355.0,25355.0,25365.0,25347.5,0.0,0.12
2024-07-22,25325.0,25335.0,25342.5,25322.5,0.0,0.04
2024-07-19,25315.0,25330.0,25373.5,25290.0,0.0,0.02
2024-07-18,25310.0,25305.0,25375.0,25273.0,0.0,-0.02
2024-07-17,25315.0,25380.0,25380.0,25322.5,0.0,-0.24
2024-07-16,25375.0,25375.0,25430.0,25375.0,0.0,0.06
2024-07-15,25360.0,25415.0,25422.5,25370.0,0.0,-0.2
2024-07-12,25410.0,25420.0,25447.5,25415.0,0.0,-0.05
2024-07-11,25423.0,25422.5,25430.0,25416.5,0.0,0.03
2024-07-10,25415.0,25420.0,25447.5,25414.0,0.0,0.01
2024-07-09,25413.0,25415.0,25452.5,25413.0,0.0,-0.01
2024-07-08,25415.0,25410.0,25452.5,25405.0,0.0,0.01
2024-07-05,25412.0,25450.0,25455.5,25365.0,0.0,-0.15
2024-07-04,25450.0,25454.0,25456.5,25445.0,0.0,0.0
2024-07-03,25450.0,25447.5,25456.0,25444.5,0.0,0.0
2024-07-02,25450.0,25447.5,25457.0,25447.5,0.0,0.0
2024-07-01,25450.0,25450.0,25458.5,25443.5,0.0,0.02
2024-06-28,25445.0,25460.0,25465.0,25443.0,0.0,-0.04
2024-06-27,25455.0,25470.0,25470.0,25457.5,0.0,-0.04
2024-06-26,25465.0,25454.5,25469.0,25450.5,0.0,0.04
2024-06-25,25455.0,25457.5,25462.5,25445.0,0.0,0.0
2024-06-24,25455.0,25453.0,25458.5,25450.5,0.0,0.02
2024-06-21,25450.0,25455.0,25460.0,25449.0,0.0,0.0
2024-06-20,25450.0,25455.0,25456.5,25430.0,0.0,0.0
2024-06-19,25450.0,25454.0,25456.0,25440.0,0.0,0.02
2024-06-18,25445.0,25455.0,25457.5,25447.0,0.0,-0.02
2024-06-17,25450.0,25457.5,25460.0,25414.0,0.0,0.0
2024-06-14,25450.0,25452.5,25455.0,25415.0,0.0,0.06
2024-06-13,25435.0,25437.5,25445.0,25420.0,0.0,0.0
2024-06-12,25435.0,25442.5,25451.0,25415.0,0.0,0.0
2024-06-11,25435.0,25427.5,25445.0,25415.0,0.0,0.08
2024-06-10,25415.0,25420.0,25456.0,25410.0,0.0,0.06
2024-06-07,25400.0,25432.5,25434.0,25407.5,0.0,-0.08
2024-06-06,25420.0,25425.0,25432.5,25404.5,0.0,0.02
2024-06-05,25415.0,25415.0,25424.0,25405.0,0.0,0.02
2024-06-04,25410.0,25412.5,25430.5,25405.0,0.0,-0.09
2024-06-03,25432.0,25440.0,25455.5,25404.5,0.0,-0.03
2024-05-31,25440.0,25460.0,25460.5,25445.0,0.0,-0.04
2024-05-30,25450.0,25458.0,25460.0,25450.0,0.0,0.0
2024-05-29,25450.0,25457.5,25460.0,25447.5,0.0,0.01
2024-05-28,25448.0,25472.5,25473.5,25445.0,0.0,0.01
2024-05-27,25445.0,25450.0,25475.0,25448.5,0.0,-0.08
2024-05-24,25465.0,25476.0,25476.5,25465.0,0.0,-0.02
2024-05-23,25469.0,25467.5,25470.0,25445.0,0.0,0.02
2024-05-22,25464.0,25463.0,25465.5,25445.0,0.0,0.01
2024-05-21,25461.0,25458.0,25462.5,25430.0,0.0,0.04
2024-05-20,25452.0,25456.0,25457.0,25444.0,0.0,0.02
2024-05-17,25448.0,25453.5,25453.5,25437.5,0.0,0.07
2024-05-16,25431.0,25430.0,25456.5,25400.0,0.0,-0.06
2024-05-15,25445.0,25450.0,25457.0,25445.0,0.0,-0.02
2024-05-14,25450.0,25457.5,25460.0,25445.0,0.0,-0.01
2024-05-13,25453.0,25449.5,25456.5,25435.0,0.0,0.01
2024-05-10,25450.0,25447.5,25464.0,25432.0,0.0,0.04
2024-05-09,25440.0,25445.0,25447.5,25425.0,0.0,0.06
2024-05-08,25425.0,25430.0,25437.0,25395.0,0.0,0.1
2024-05-07,25400.0,25405.0,25412.5,25375.0,0.0,0.12
2024-05-06,25370.0,25390.0,25415.0,25360.0,0.0,-0.12
2024-05-03,25400.0,25415.0,25423.0,25407.5,0.0,0.04
